PK_UID,Trip_ID,Trip_Start_Timestamp,Trip_End_Timestamp,Trip_Seconds,Trip_Miles,Percent_Time_Chicago,Percent_Distance_Chicago,Pickup_Census_Tract,Dropoff_Census_Tract,Pickup_Community_Area,Dropoff_Community_Area,Fare,Tip,Additional_Charges,Trip_Total,Shared_Trip_Authorized,Shared_Trip_Match,Trips_Pooled,Pickup_Centroid_Latitude,Pickup_Centroid_Longitude,Pickup_Centroid_Location,Dropoff_Centroid_Latitude,Dropoff_Centroid_Longitude,Dropoff_Centroid_Location
7263290,ba7f114612b3cd59af74d709b85fe7d6f3344bbe,06/01/2024 11:15:00 PM,06/01/2024 11:30:00 PM,363,1.600000,1,1,17031310600,17031838200,31,28,7.500000,0,2.910000,10.410000,false,false,1,41.856333,-87.659564,POINT (-87.6595642391 41.8563332167),41.870415,-87.675086,POINT (-87.6750856208 41.8704150003)
4143439,865c265e6ebcc54605a4b97bc81d6dccf5485f05,06/14/2024 05:30:00 PM,06/14/2024 05:45:00 PM,813,4.500000,0,0,,,,65,7.500000,3,4.360000,14.860000,false,false,1,,,,41.769778,-87.726930,POINT (-87.7269298425 41.7697780588)
630446,cda5ad7a79a6049ef9bf456995e5ddb694c7a53d,06/28/2024 06:30:00 PM,06/28/2024 07:00:00 PM,1439,6.900000,1,1,17031281900,17031252102,28,25,32.500000,0,2.980000,35.480000,false,false,1,41.879255,-87.642649,POINT (-87.642648998 41.8792550844),41.876593,-87.759813,POINT (-87.7598126285 41.8765928828)
850382,78c3e2e9e19c8905456fcd9b472fdd3bf369baa3,06/27/2024 09:30:00 PM,06/27/2024 10:00:00 PM,969,2.700000,1,1,17031280100,17031330100,28,33,15.000000,3,2.980000,20.980000,false,false,1,41.885300,-87.642808,POINT (-87.6428084655 41.8853000224),41.859350,-87.617358,POINT (-87.6173580061 41.859349715)
2647795,4aab1c4370c3a7641e3c8b0c7929e312f6d3ab7c,06/20/2024 08:15:00 PM,06/20/2024 08:45:00 PM,1421,13.000000,1,1,,,39,30,20.000000,4,1.230000,25.230000,false,false,1,41.808916,-87.596183,POINT (-87.5961833442 41.8089162826),41.839087,-87.714004,POINT (-87.714003807 41.8390869059)
2078887,09aa801269a241e3cba4d19a55dc5edeb28ef64c,06/22/2024 07:15:00 PM,06/22/2024 07:45:00 PM,2220,13.400000,1,1,17031243500,17031809400,24,,25.000000,0,9.200000,34.200000,false,false,1,41.892658,-87.652534,POINT (-87.6525344838 41.8926581076),,,
3940558,a4ae4c6b8510a9a647b6dbcdc733b8c8da29c56e,06/15/2024 10:30:00 AM,06/15/2024 11:00:00 AM,1464,15.700000,1,1,,,,60,17.500000,0,4.330000,21.830000,false,false,1,,,,41.836150,-87.648788,POINT (-87.6487879519 41.8361501547)
6964357,dafd7734a688ad181f62f11bfe0b31e68b54e24d,06/03/2024 06:15:00 AM,06/03/2024 06:30:00 AM,449,1.700000,0,0,,,,25,12.500000,0,2.240000,14.740000,false,false,1,,,,41.890609,-87.756047,POINT (-87.7560467111 41.8906088526)
5802657,ef8e282f031c61ace0d864080e301a4646534b20,06/07/2024 11:15:00 PM,06/07/2024 11:15:00 PM,723,2.300000,1,1,17031831000,17031062800,22,6,12.500000,0,1.230000,13.730000,false,false,1,41.916005,-87.675095,POINT (-87.6750951155 41.9160052737),41.936159,-87.661265,POINT (-87.6612652184 41.936159071)
5593041,8b3489ade5f7d06a96b0e9cac70f0149846a5b94,06/08/2024 05:45:00 PM,06/08/2024 06:00:00 PM,962,2.400000,1,1,17031281900,17031080202,28,8,17.500000,0,1.230000,18.730000,false,false,1,41.879255,-87.642649,POINT (-87.642648998 41.8792550844),41.905858,-87.630865,POINT (-87.6308650266 41.9058577688)
6232147,a5a8adc4c32875db1165c0edfbe52323cc7038ff,06/06/2024 12:15:00 PM,06/06/2024 12:15:00 PM,155,0.900000,1,1,17031841000,17031330100,33,33,5.000000,0,1.820000,6.820000,false,false,1,41.849247,-87.624135,POINT (-87.6241352979 41.8492467545),41.859350,-87.617358,POINT (-87.6173580061 41.859349715)
4137530,fbc890a92dd020dc882453d8149abb95982c1c14,06/14/2024 05:45:00 PM,06/14/2024 06:00:00 PM,247,1.400000,1,1,,,49,49,5.000000,0,1.580000,6.580000,true,false,1,41.706588,-87.623367,POINT (-87.6233665115 41.7065878819),41.706588,-87.623367,POINT (-87.6233665115 41.7065878819)
3721277,65042ccd09fa38cd0fc98e59daad57e1257b5f69,06/15/2024 11:45:00 PM,06/16/2024 12:00:00 AM,590,3.100000,1,1,17031250700,17031230900,25,23,27.500000,0,1.230000,28.730000,false,false,1,41.905821,-87.760813,POINT (-87.7608129894 41.905820977),41.906684,-87.710354,POINT (-87.7103539349 41.9066839592)
6686810,7b9af3b4a493cecbb7a508c0c46a560fe8b08542,06/04/2024 12:45:00 PM,06/04/2024 01:30:00 PM,2524,13.000000,1,1,17031770700,17031020901,,2,,,,,true,true,2,41.982775,-87.877305,POINT (-87.8773053996 41.9827750091),41.994225,-87.686077,POINT (-87.6860768812 41.9942252345)
4850109,ddf12940fc344c3eec452fd50556ec22b15c5f57,06/11/2024 05:45:00 PM,06/11/2024 06:30:00 PM,2559,11.000000,1,1,,,25,8,20.000000,0,8.140000,28.140000,false,false,1,41.890609,-87.756047,POINT (-87.7560467111 41.8906088526),41.899602,-87.633308,POINT (-87.6333080367 41.899602111)
4249652,c54f9b9c9aaf12f3d0d51a63be4ebad828f5d6a9,06/14/2024 09:30:00 AM,06/14/2024 10:00:00 AM,2092,22.700000,1,1,,,,39,30.000000,0,1.230000,31.230000,false,false,1,,,,41.808916,-87.596183,POINT (-87.5961833442 41.8089162826)
2889742,907c5d797752ff5e92598977f77dbf3026b055b8,06/19/2024 08:00:00 PM,06/19/2024 08:15:00 PM,1099,2.400000,1,1,17031839100,17031081300,32,8,15.000000,3,4.410000,22.410000,false,false,1,41.880994,-87.632746,POINT (-87.6327464887 41.8809944707),41.898332,-87.620763,POINT (-87.6207628651 41.8983317935)
5101746,db327d0f444def5b9e061275446a36bafe227a8a,06/10/2024 02:00:00 PM,06/10/2024 02:15:00 PM,1274,14.100000,0,0,17031980000,17031804603,76,,55.000000,10,6.290000,71.290000,false,false,1,41.979071,-87.903040,POINT (-87.9030396611 41.9790708201),,,
4553461,b8c991738ce0503df0924463f58c8e415a67e542,06/13/2024 12:30:00 AM,06/13/2024 01:00:00 AM,1414,13.900000,1,1,17031081700,17031020601,8,2,20.000000,0,3.040000,23.040000,false,false,1,41.892042,-87.631864,POINT (-87.6318639497 41.8920421365),42.000875,-87.701803,POINT (-87.701802904 42.0008748252)
4823102,524bd86c201999d795bb9ebe51536b54b63825b5,06/11/2024 08:00:00 PM,06/11/2024 08:15:00 PM,1401,14.900000,0,0,,,12,,35.000000,10,4.240000,49.240000,false,false,1,41.993930,-87.758354,POINT (-87.7583535876 41.9939301285),,,
3384444,dacfc4572a4d3edd98ad0ca3dda44600f2a4a0da,06/17/2024 02:30:00 PM,06/17/2024 02:45:00 PM,1131,5.300000,1,1,17031843200,17031320400,31,32,17.500000,0,5.430000,22.930000,false,false,1,41.847432,-87.663529,POINT (-87.6635286858 41.8474315472),41.877406,-87.621972,POINT (-87.6219716519 41.8774061234)
7579082,d5bc001fba2d075a34172bb780fa4bc6739f7de1,06/01/2024 12:45:00 AM,06/01/2024 01:00:00 AM,460,1.300000,1,1,17031832000,17031063200,6,6,7.500000,5,2.890000,15.390000,false,false,1,41.946295,-87.654298,POINT (-87.6542980837 41.9462945357),41.938391,-87.638575,POINT (-87.6385749205 41.9383912577)
5174325,f4f0fe0b8a54d6c4eccb5fd965e49bb705527f60,06/10/2024 07:15:00 AM,06/10/2024 08:00:00 AM,2351,19.900000,0,0,,17031980000,,76,37.500000,0,16.710000,54.210000,false,false,1,,,,41.979071,-87.903040,POINT (-87.9030396611 41.9790708201)
1834889,61ea6717a54455b3fe3b0ff34b19bfa1df2f8c6e,06/23/2024 03:15:00 PM,06/23/2024 03:30:00 PM,435,1.300000,1,1,17031081800,17031081201,8,8,12.500000,0,2.940000,15.440000,false,false,1,41.893216,-87.637844,POINT (-87.6378442095 41.8932163595),41.899156,-87.626211,POINT (-87.6262105324 41.8991556134)
2474269,c5775a969839a37858cda62f302102faa041a20b,06/21/2024 02:45:00 PM,06/21/2024 03:00:00 PM,1136,4.000000,1,1,,,57,66,10.000000,0,2.310000,12.310000,true,true,2,41.810879,-87.726363,POINT (-87.7263633246 41.8108790078),41.771849,-87.695666,POINT (-87.695666342 41.7718485152)
2148991,f5faa4f26f5f916b167a12097ba991c26cdbb1ed,06/22/2024 03:30:00 PM,06/22/2024 04:00:00 PM,1787,4.200000,1,1,17031320600,17031071500,32,7,12.500000,0,1.910000,14.410000,true,true,2,41.870607,-87.622173,POINT (-87.6221729369 41.8706073724),41.914616,-87.631717,POINT (-87.6317173661 41.9146162864)
7500621,e56e7d5a4975a73d627fe9175c90bf84e8a9b9ef,06/01/2024 10:45:00 AM,06/01/2024 11:00:00 AM,1313,6.300000,1,1,,,21,28,30.000000,7,3.340000,40.340000,false,false,1,41.938666,-87.711211,POINT (-87.7112105933 41.9386661962),41.874005,-87.663518,POINT (-87.6635175498 41.874005383)
6041917,5807ef4ddeda2b86b1c76576909379981ca8ca0e,06/07/2024 07:30:00 AM,06/07/2024 08:00:00 AM,1899,9.000000,1,1,,,25,,17.500000,0,4.710000,22.210000,false,false,1,41.890609,-87.756047,POINT (-87.7560467111 41.8906088526),,,
2194823,ce37b9a7c76e9c1fa95f88cd1d8dc5e7f7bb7dd2,06/22/2024 12:45:00 PM,06/22/2024 12:45:00 PM,183,0.500000,1,1,17031010300,17031010400,1,1,2.500000,0,1.470000,3.970000,true,false,1,42.015934,-87.666536,POINT (-87.6665362779 42.0159343756),42.004765,-87.659122,POINT (-87.659122427 42.004764559)
4294296,fecf2a34f2eb876df3c167112af2bc7846043a0f,06/14/2024 03:15:00 AM,06/14/2024 03:30:00 AM,523,1.700000,1,1,17031062000,17031830700,6,3,7.500000,0,1.230000,8.730000,false,false,1,41.942577,-87.647079,POINT (-87.6470785093 41.942577185),41.958056,-87.660389,POINT (-87.6603894557 41.958055933)
3375953,ddf56534e7409ac04ecc2070d92050e3a595b1d3,06/17/2024 03:15:00 PM,06/17/2024 03:45:00 PM,1412,12.600000,1,1,,,,43,37.500000,0,1.230000,38.730000,false,false,1,,,,41.761578,-87.572782,POINT (-87.5727819867 41.7615779081)
2819233,e5a6a619c715b15598e9649bb54853b3fd9cc194,06/20/2024 06:45:00 AM,06/20/2024 07:30:00 AM,2854,19.100000,1,1,,,66,13,22.500000,0,5.250000,27.750000,true,true,2,41.771849,-87.695666,POINT (-87.695666342 41.7718485152),41.983636,-87.723583,POINT (-87.7235831853 41.9836363072)
5672361,542a86383227c7c20e288b662e2915860189769f,06/08/2024 01:15:00 PM,06/08/2024 01:45:00 PM,1664,15.400000,0,0,,,11,,20.000000,5,3.740000,28.740000,false,false,1,41.978830,-87.771167,POINT (-87.771166703 41.9788295262),,,
6231138,12af49c2bbb286dfc62e8428ebea0e36d4c1a90e,06/06/2024 12:30:00 PM,06/06/2024 12:45:00 PM,1248,3.000000,1,1,17031842900,17031842300,28,24,15.000000,0,3.750000,18.750000,false,false,1,41.863118,-87.672920,POINT (-87.672920435 41.8631181033),41.898306,-87.653614,POINT (-87.6536139825 41.8983058696)
2531130,21b16beef0a9874607bce8d4e3ba1ecf76ad977d,06/21/2024 10:30:00 AM,06/21/2024 11:00:00 AM,1437,13.700000,1,1,17031061902,17031411000,6,41,17.500000,5,3.300000,25.800000,false,false,1,41.943155,-87.640698,POINT (-87.640698076 41.9431550855),41.790506,-87.583144,POINT (-87.5831437169 41.7905062613)
4714940,c03f06a5d583c1ee391abd61d907ce632a08f2b1,06/12/2024 10:45:00 AM,06/12/2024 11:00:00 AM,1259,8.100000,0,0,,,76,,15.000000,0,3.100000,18.100000,false,false,1,41.980264,-87.913625,POINT (-87.913624596 41.9802643146),,,
2483789,085a49354270ea77c9314bf97de1ecda5788c6db,06/21/2024 02:15:00 PM,06/21/2024 02:30:00 PM,1317,5.200000,1,1,,,25,29,17.500000,0,1.230000,18.730000,false,false,1,41.890609,-87.756047,POINT (-87.7560467111 41.8906088526),41.860190,-87.717220,POINT (-87.7172201 41.8601900192)
7580993,226f7641e8469511714297219aafbe39c795c726,06/01/2024 12:45:00 AM,06/01/2024 01:00:00 AM,540,2.300000,1,1,17031062200,17031071500,6,7,17.500000,0,3.750000,21.250000,false,false,1,41.942585,-87.656644,POINT (-87.6566440918 41.9425851797),41.914616,-87.631717,POINT (-87.6317173661 41.9146162864)
172998,ce1e1c20a7783e86d661916c8b115349c902ad14,06/30/2024 04:45:00 AM,06/30/2024 05:00:00 AM,863,9.800000,1,1,,,22,31,17.500000,0,1.230000,18.730000,false,false,1,41.922761,-87.699155,POINT (-87.6991553432 41.9227606205),41.850266,-87.667569,POINT (-87.667569312 41.8502663663)
6820490,6077c3a1f29dc0eb6ac31ae8473e47cb747f0f8a,06/03/2024 07:15:00 PM,06/03/2024 07:30:00 PM,468,3.500000,1,1,,,27,25,7.500000,0,2.650000,10.150000,true,false,1,41.878914,-87.705897,POINT (-87.7058971305 41.8789144956),41.890609,-87.756047,POINT (-87.7560467111 41.8906088526)
657449,19b501398f124622e4e1cb7ad34538d1a27e8782,06/28/2024 05:15:00 PM,06/28/2024 05:45:00 PM,2146,7.300000,0,0,,,,77,20.000000,0,5.310000,25.310000,false,false,1,,,,41.986712,-87.663416,POINT (-87.6634164054 41.9867117999)
1407069,db6a458471b6734999d7fe2fc8ba4bb039514359,06/25/2024 02:00:00 PM,06/25/2024 02:30:00 PM,1355,8.500000,1,1,,,7,60,17.500000,0,1.230000,18.730000,false,false,1,41.922686,-87.649489,POINT (-87.6494887289 41.9226862843),41.836150,-87.648788,POINT (-87.6487879519 41.8361501547)
2291952,e410c624a1c9e4baeb503dfcc6e57b2a85b5a98c,06/22/2024 01:15:00 AM,06/22/2024 01:45:00 AM,1873,9.900000,1,1,,,19,1,15.000000,0,5.590000,20.590000,false,false,1,41.927261,-87.765502,POINT (-87.7655016086 41.9272609555),42.009623,-87.670167,POINT (-87.6701668569 42.0096228806)
1487109,7b7b10bcaa651b6a8ace9d541ce2b8a8da621d65,06/25/2024 07:30:00 AM,06/25/2024 07:45:00 AM,1154,6.400000,1,1,17031230900,17031839100,23,32,17.500000,0,5.640000,23.140000,false,false,1,41.906684,-87.710354,POINT (-87.7103539349 41.9066839592),41.880994,-87.632746,POINT (-87.6327464887 41.8809944707)
7570425,bf3465b1d4125b7f3debe171d33e5a11ff594a85,06/01/2024 01:30:00 AM,06/01/2024 01:45:00 AM,620,1.500000,1,1,17031833000,17031839100,28,32,17.500000,1,2.700000,21.200000,false,false,1,41.885281,-87.657233,POINT (-87.6572331997 41.8852813201),41.880994,-87.632746,POINT (-87.6327464887 41.8809944707)
5174218,e969985c3f7e4b992172a5e4e7d37ca126209091,06/10/2024 07:15:00 AM,06/10/2024 08:00:00 AM,2453,17.900000,1,1,17031320400,17031980000,32,76,52.500000,0,12.260000,64.760000,false,false,1,41.877406,-87.621972,POINT (-87.6219716519 41.8774061234),41.979071,-87.903040,POINT (-87.9030396611 41.9790708201)
738811,7a1f67f5481604d96954b152e91cbaacce248a73,06/28/2024 11:15:00 AM,06/28/2024 11:45:00 AM,1794,11.900000,1,1,,,,32,17.500000,6,5.320000,28.820000,false,false,1,,,,41.878866,-87.625192,POINT (-87.6251921424 41.8788655841)
5416404,dc8f0935dea314d547aee669fda147478a301ea5,06/09/2024 05:15:00 AM,06/09/2024 05:30:00 AM,1138,14.700000,0,0,,,,28,17.500000,3,5.620000,26.120000,false,false,1,,,,41.874005,-87.663518,POINT (-87.6635175498 41.874005383)
5233303,8f93f2339b3dec05235b9201fb882d3638a981f0,06/09/2024 09:30:00 PM,06/09/2024 09:30:00 PM,757,1.600000,1,1,17031320600,17031081700,32,8,7.500000,0,3.130000,10.630000,false,false,1,41.870607,-87.622173,POINT (-87.6221729369 41.8706073724),41.892042,-87.631864,POINT (-87.6318639497 41.8920421365)
4418515,2e976d1cb6ac3236686be7d345705b5133205821,06/13/2024 04:15:00 PM,06/13/2024 05:00:00 PM,2640,9.400000,1,1,17031833000,17031040402,28,4,27.500000,10,11.190000,48.690000,false,false,1,41.885281,-87.657233,POINT (-87.6572331997 41.8852813201),41.972563,-87.678846,POINT (-87.6788459662 41.9725625375)
2418449,4d5f9c026f78d848217b239dbf41d05cc093c880,06/21/2024 06:15:00 PM,06/21/2024 06:30:00 PM,623,2.400000,0,0,,,,70,12.500000,0,4.570000,17.070000,false,false,1,,,,41.745758,-87.708366,POINT (-87.7083657043 41.7457577128)
5242544,987e6bb0060b384e1f05ae9d257ae09a6328eb87,06/09/2024 08:45:00 PM,06/09/2024 09:15:00 PM,1460,10.700000,1,1,,,76,,27.500000,7,6.230000,40.730000,false,false,1,41.980264,-87.913625,POINT (-87.913624596 41.9802643146),,,
3884103,be382c9211f9063b16c92e9ad7c7f666121b008c,06/15/2024 02:30:00 PM,06/15/2024 03:15:00 PM,3342,14.400000,1,1,,,,28,40.000000,0,1.680000,41.680000,false,false,1,,,,41.874005,-87.663518,POINT (-87.6635175498 41.874005383)
184416,11963d8c7b499c78ee8ef6a1ecc73b8cb304d0e3,06/30/2024 03:00:00 AM,06/30/2024 03:15:00 AM,780,5.100000,1,1,,,71,70,7.500000,0,6.960000,14.460000,false,false,1,41.744205,-87.656306,POINT (-87.6563059862 41.7442051463),41.745758,-87.708366,POINT (-87.7083657043 41.7457577128)
4779495,e9b1fa8cb5dcd57bf1f52bab60dfd19ba6939ae9,06/12/2024 01:15:00 AM,06/12/2024 01:45:00 AM,1163,5.900000,1,1,,,21,25,10.000000,0,5.690000,15.690000,false,false,1,41.938666,-87.711211,POINT (-87.7112105933 41.9386661962),41.890609,-87.756047,POINT (-87.7560467111 41.8906088526)
758782,b1c0d4a3c16bdc96a78a36d4ef0a4bd8cc81e89b,06/28/2024 09:30:00 AM,06/28/2024 09:45:00 AM,831,7.400000,1,1,,17031770700,,,12.500000,0,2.660000,15.160000,true,false,1,,,,41.982775,-87.877305,POINT (-87.8773053996 41.9827750091)
6705974,b055582facf9fe73febf1fff880c2ad6374f5330,06/04/2024 11:00:00 AM,06/04/2024 11:30:00 AM,1216,16.000000,1,1,,,,40,22.500000,0,1.230000,23.730000,false,false,1,,,,41.792357,-87.617931,POINT (-87.6179313803 41.7923572233)
6717070,b60772c466f99a8377ff2fa10e113d2cee9b8649,06/04/2024 10:00:00 AM,06/04/2024 10:15:00 AM,780,3.300000,1,1,,,47,46,7.500000,0,3.230000,10.730000,true,false,1,41.728182,-87.596476,POINT (-87.5964755956 41.728182061),41.741243,-87.551428,POINT (-87.551428197 41.7412427285)
4135067,8343919c6e19b897f900a5c92f01d5f3816f2c17,06/14/2024 06:00:00 PM,06/14/2024 06:00:00 PM,510,1.000000,1,1,17031081201,17031320100,8,32,15.000000,0,2.980000,17.980000,false,false,1,41.899156,-87.626211,POINT (-87.6262105324 41.8991556134),41.884987,-87.620993,POINT (-87.6209929134 41.8849871918)
311371,c9f44875e7ff0f46cac7fc8156cfd4be58a5ca95,06/29/2024 07:15:00 PM,06/29/2024 07:45:00 PM,2195,22.200000,1,1,,,,7,42.500000,0,9.240000,51.740000,false,false,1,,,,41.922686,-87.649489,POINT (-87.6494887289 41.9226862843)
6691206,cea95c2682fffd9a98b0fddabb2cfdc7b0347f4a,06/04/2024 12:15:00 PM,06/04/2024 01:15:00 PM,3722,37.100000,1,1,,,77,,47.500000,0,2.200000,49.700000,false,false,1,41.986712,-87.663416,POINT (-87.6634164054 41.9867117999),,,
4206622,b019b08e7e1ea4aeb0321f8748ece0abd53683c9,06/14/2024 01:00:00 PM,06/14/2024 01:00:00 PM,518,1.700000,1,1,17031320100,17031281900,32,28,27.500000,0,4.770000,32.270000,false,false,1,41.884987,-87.620993,POINT (-87.6209929134 41.8849871918),41.879255,-87.642649,POINT (-87.642648998 41.8792550844)
5447492,0cc20071f1ec332181328230250863bfd6864035,06/09/2024 01:15:00 AM,06/09/2024 01:15:00 AM,315,1.000000,1,1,17031838300,17031081500,8,8,5.000000,0,2.810000,7.810000,false,false,1,41.901567,-87.638404,POINT (-87.6384040116 41.9015669095),41.892508,-87.626215,POINT (-87.6262149064 41.8925077809)
4612709,d91595d8475ae3769997ab3b4d96e1b1a7ad389d,06/12/2024 07:00:00 PM,06/12/2024 07:15:00 PM,650,1.900000,1,1,17031842200,17031070101,8,7,5.000000,0,4.710000,9.710000,false,false,1,41.904935,-87.649907,POINT (-87.6499072264 41.9049353016),41.929263,-87.635891,POINT (-87.6358909539 41.9292629902)
2572674,0b0334820af40ab3c534ec8ffdab196fc50b5681,06/21/2024 06:45:00 AM,06/21/2024 07:00:00 AM,1221,6.200000,1,1,,,14,8,15.000000,4,2.980000,21.980000,false,false,1,41.968069,-87.721559,POINT (-87.7215590627 41.968069),41.899602,-87.633308,POINT (-87.6333080367 41.899602111)
6009803,b5cd574aa295f2cffd6aef4712b9417c19b099af,06/07/2024 10:15:00 AM,06/07/2024 10:15:00 AM,534,3.100000,1,1,,,,76,7.500000,2,1.230000,10.730000,false,false,1,,,,41.980264,-87.913625,POINT (-87.913624596 41.9802643146)
4573156,9be9c591fa8d68405ed4246732d1fd8e4c74c8ca,06/12/2024 10:15:00 PM,06/12/2024 10:45:00 PM,1902,17.700000,1,1,,,8,,62.500000,20,1.230000,83.730000,false,false,1,41.899602,-87.633308,POINT (-87.6333080367 41.899602111),,,
4590104,0a8c7cede859350cdac6ac763d3d4076af8fbd69,06/12/2024 09:00:00 PM,06/12/2024 09:15:00 PM,1112,4.000000,1,1,,,6,16,7.500000,3,2.660000,13.160000,false,false,1,41.944227,-87.655998,POINT (-87.6559981815 41.9442266014),41.953582,-87.723452,POINT (-87.7234523905 41.9535821253)
4869469,af5c0f21f285b579b55e5ce249e0444b4ff26a1e,06/11/2024 04:15:00 PM,06/11/2024 04:45:00 PM,2138,8.000000,1,1,,,58,,15.000000,0,6.830000,21.830000,false,false,1,41.817366,-87.698861,POINT (-87.6988607973 41.8173662079),,,
4687679,ba0e57d505507388cda47e0989c155fb4778ea12,06/12/2024 01:15:00 PM,06/12/2024 01:45:00 PM,1499,5.500000,1,1,17031242200,17031032100,24,3,15.000000,0,3.010000,18.010000,true,false,1,41.899590,-87.674719,POINT (-87.6747191345 41.8995897957),41.958155,-87.653022,POINT (-87.6530217894 41.9581548757)
2875955,49b89cb7e242fba096bc20aec58c9937f277bcdd,06/19/2024 09:15:00 PM,06/19/2024 09:45:00 PM,1838,9.000000,1,1,,,45,45,15.000000,0,6.000000,21.000000,false,false,1,41.744200,-87.586348,POINT (-87.5863483178 41.7441995348),41.744200,-87.586348,POINT (-87.5863483178 41.7441995348)
7361849,0bbe6de18502577a2d4b139533dc59838f3e7034,06/01/2024 06:45:00 PM,06/01/2024 06:45:00 PM,196,0.800000,1,1,17031839500,17031351000,35,35,2.500000,0,2.320000,4.820000,false,false,1,41.834097,-87.619290,POINT (-87.6192895188 41.8340973906),41.834674,-87.610835,POINT (-87.6108347373 41.8346735981)
6258599,6fdb02d2907948d76fbd9507048ed5f448025743,06/06/2024 10:00:00 AM,06/06/2024 10:15:00 AM,962,3.800000,1,1,,,20,24,17.500000,0,1.230000,18.730000,false,false,1,41.924347,-87.734740,POINT (-87.7347397536 41.9243470769),41.901207,-87.676356,POINT (-87.6763559892 41.9012069941)
4227925,10bc13cb57ed88c34cab9c487f27c0c723f9e439,06/14/2024 11:30:00 AM,06/14/2024 12:00:00 PM,1718,11.300000,1,1,,,43,32,22.500000,0,2.980000,25.480000,false,false,1,41.761578,-87.572782,POINT (-87.5727819867 41.7615779081),41.878866,-87.625192,POINT (-87.6251921424 41.8788655841)
6944686,f4c61a8d3797a5297b870f5d31dea0240c92c8dc,06/03/2024 08:15:00 AM,06/03/2024 09:00:00 AM,2524,9.700000,1,1,17031980100,17031836600,56,23,47.500000,0,10.490000,57.990000,false,false,1,41.785999,-87.750934,POINT (-87.7509342894 41.785998518),41.898699,-87.708808,POINT (-87.7088084239 41.8986992296)
193065,7b37ca55b91302bb283b009208cfca8910f26109,06/30/2024 02:00:00 AM,06/30/2024 02:15:00 AM,865,5.900000,1,1,17031310200,17031240600,31,24,15.000000,4,5.260000,24.260000,false,false,1,41.856310,-87.644209,POINT (-87.644209287 41.856309817),41.912132,-87.689711,POINT (-87.6897112748 41.91213208)
3123858,5fa7cea452ab14f5177849f3bc568045efa7a44d,06/18/2024 07:30:00 PM,06/18/2024 07:45:00 PM,1089,5.600000,1,1,17031839100,17031242200,32,24,17.500000,4,4.320000,25.820000,false,false,1,41.880994,-87.632746,POINT (-87.6327464887 41.8809944707),41.899590,-87.674719,POINT (-87.6747191345 41.8995897957)
5631725,a3ba9aa6764a4e3a36ab8a1cc784ed88b455ba8f,06/08/2024 03:45:00 PM,06/08/2024 05:15:00 PM,5104,50.800000,1,0,,17031301200,,30,57.500000,0,14.050000,71.550000,false,false,1,,,,41.848412,-87.691430,POINT (-87.6914304807 41.8484115955)
3815601,a15f25f7db7a39558475ce0308056079aca21730,06/15/2024 06:30:00 PM,06/15/2024 06:45:00 PM,430,1.700000,1,1,17031839100,17031842300,32,24,5.000000,0,3.200000,8.200000,false,false,1,41.880994,-87.632746,POINT (-87.6327464887 41.8809944707),41.898306,-87.653614,POINT (-87.6536139825 41.8983058696)
